Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
East,Peaty,Wheat,500.69759734910974,32.06625928605612,True,False,Rainy,119,4.223392246155528
East,Chalky,Wheat,887.2416280682935,27.49271175006592,True,False,Sunny,92,6.2266157891774245
East,Clay,Wheat,390.55735710430406,30.941786636048977,True,False,Sunny,62,3.351075006977231
North,Chalky,Wheat,584.1156605522376,19.057836847408268,False,False,Rainy,102,3.7863191018649767
East,Peaty,Wheat,186.92647015724387,20.56999816233856,False,True,Cloudy,139,2.7384996311766203
West,Sandy,Wheat,513.7309222065728,37.10710270213672,True,True,Rainy,129,6.079615082126191
South,Peaty,Wheat,592.112780601275,29.68588116053689,False,False,Sunny,121,4.180405838351605
South,Chalky,Wheat,802.0348529934137,35.93492819729393,True,False,Sunny,128,6.036373442430866
North,Chalky,Wheat,688.5139140200416,39.13877044871207,True,True,Rainy,107,6.886471604652502
West,Sandy,Wheat,294.1822741001621,31.837829672912136,True,True,Rainy,99,5.905835675407857
South,Silt,Wheat,244.81008130537987,36.7641574607935,False,True,Cloudy,113,3.737969520303794
East,Peaty,Wheat,659.7253403827639,38.18579470856912,False,False,Sunny,76,4.483280674263611
West,Chalky,Wheat,476.4138842734138,30.25413240619128,False,True,Sunny,98,4.1847745612016976
West,Clay,Wheat,406.82041152373824,30.061546671040976,False,True,Sunny,73,2.9190932669283542
North,Sandy,Wheat,664.3535632437945,27.664685940178376,True,False,Cloudy,123,5.878634712512314
East,Sandy,Wheat,693.3471943169249,37.3937812564815,True,False,Rainy,134,4.474780633452485
North,Silt,Wheat,242.58403293052197,39.79204792950786,False,False,Cloudy,81,2.875609793913844
South,Sandy,Wheat,538.3043951722689,25.951147859363488,False,True,Cloudy,70,4.825691259547307
North,Clay,Wheat,327.4925084126919,25.41885419635556,False,False,Rainy,94,2.1823494323032264
South,Peaty,Wheat,100.33893770253611,24.94204974028501,True,True,Sunny,119,4.02826574607243
East,Clay,Wheat,285.8373396778687,39.30895279143737,True,False,Sunny,90,3.815194952256101
West,Silt,Wheat,300.63020277440046,18.70914975210625,True,True,Sunny,128,4.273272298883517
East,Sandy,Wheat,263.8039203746155,28.99973128381008,False,True,Rainy,131,2.946245731955379
East,Chalky,Wheat,560.0048249834321,23.156625741140637,True,False,Sunny,66,4.553344965649032
North,Peaty,Wheat,817.3773822664804,28.372991430324703,False,False,Rainy,80,5.31560725854572
West,Clay,Wheat,689.6284384799773,35.79048307076374,False,False,Sunny,81,4.883633959560684
East,Peaty,Wheat,378.6132127731713,28.64100178330839,True,True,Rainy,140,5.28082490167345
East,Peaty,Wheat,911.6547356407444,20.16728038305624,True,True,Rainy,102,7.348912699238937
South,Clay,Wheat,891.2947484827689,39.06329958730912,False,True,Cloudy,149,6.811378155482251
East,Sandy,Wheat,319.21106447190186,22.056177713590483,False,False,Rainy,62,1.9092848066715224
East,Peaty,Wheat,153.07115223648535,18.58208296144,False,False,Sunny,91,1.5178229358503388
East,Sandy,Wheat,404.0521731352474,26.62368565062834,False,True,Rainy,86,3.7797257745466433
North,Loam,Wheat,251.73358348215763,24.258456563324028,True,True,Rainy,145,4.445426534509589
West,Loam,Wheat,615.7550302804475,15.685377413106842,True,True,Cloudy,137,6.502833478632478
West,Chalky,Wheat,136.83499008004264,26.285986693817428,False,True,Cloudy,117,2.83460922814615
East,Peaty,Wheat,632.7237714756279,38.81949216448504,False,True,Cloudy,135,6.00648321018741
East,Clay,Wheat,410.1580017421076,38.50455155197432,False,False,Sunny,118,2.8931231563324458
North,Chalky,Wheat,473.05210346439054,36.369903079362686,False,True,Sunny,101,4.157367004508354
East,Peaty,Wheat,477.2169905335841,24.548121925812914,False,True,Sunny,111,4.484670554997196
North,Loam,Wheat,514.6310862357151,18.58662371679788,False,True,Cloudy,69,4.87145362914503
South,Chalky,Wheat,378.1828716242022,32.38029872009187,False,False,Cloudy,123,2.560070166863785
North,Chalky,Wheat,901.254925897076,37.03452689771218,False,True,Cloudy,145,6.242880077230584
South,Sandy,Wheat,606.6885144308751,34.03864335252311,False,True,Sunny,73,4.930318738711486
North,Peaty,Wheat,678.7397899649575,24.159835134045736,False,True,Rainy,87,5.180519289165706
West,Silt,Wheat,825.9791521174319,25.032668318337077,False,True,Sunny,70,5.457717185031688
West,Sandy,Wheat,543.6677876178571,18.48983502039754,True,True,Rainy,119,5.3742858665106015
East,Silt,Wheat,459.2325373908621,28.89989368562182,True,True,Sunny,118,4.548722023270843
South,Chalky,Wheat,116.35359899432356,18.60518458388551,True,True,Sunny,85,4.374306297933195
North,Peaty,Wheat,488.68761513725394,34.83134437226838,True,True,Sunny,71,5.824284071745138
North,Chalky,Wheat,754.4449983850757,32.8571127713377,True,False,Cloudy,84,6.566077138068969
South,Sandy,Wheat,447.9524305292259,34.03519384143455,False,False,Rainy,94,2.6515082917763464
West,Clay,Wheat,195.5136351296312,20.122266773936584,True,True,Rainy,117,3.2385132879533467
West,Sandy,Wheat,190.2423042960465,26.21228400714878,False,True,Sunny,122,3.382876440539176
West,Silt,Wheat,563.6139649496863,32.8591728093004,True,False,Rainy,148,5.094380958506688
South,Sandy,Wheat,385.6579528927863,37.99544327578907,True,True,Rainy,86,6.2205274636366665
North,Sandy,Wheat,684.0354049190279,20.25262304543258,True,True,Rainy,127,6.872365087680112
North,Clay,Wheat,800.4372617130756,27.218440557344945,True,False,Cloudy,63,5.686107071059619
East,Loam,Wheat,703.3032965035904,39.81078031654321,True,False,Rainy,84,4.680008009952184
West,Chalky,Wheat,472.7488863566713,36.215991192629744,True,False,Sunny,113,4.521188669710106
South,Clay,Wheat,977.9379894652388,19.359456059862627,False,True,Rainy,77,6.540907563725789
East,Silt,Wheat,808.3326903273805,22.613625103709428,False,True,Cloudy,136,4.839078085950747
South,Chalky,Wheat,950.104472708387,16.264676846327895,True,True,Rainy,71,7.66499915825653
South,Peaty,Wheat,836.7213729985145,15.959566785896715,False,False,Cloudy,129,4.0010128522864274
West,Silt,Wheat,666.8544881866621,35.588745747977,False,True,Cloudy,66,6.258965184248351
West,Silt,Wheat,126.46163764079486,19.64702072142969,False,True,Cloudy,95,2.9550572142090443
North,Sandy,Wheat,436.6299315321368,29.841798143253516,True,True,Cloudy,117,5.1010113661158
South,Sandy,Wheat,256.5100625701699,16.722010782592463,True,True,Cloudy,145,3.745011028181418
East,Loam,Wheat,263.99013805624924,38.75925171671082,False,True,Rainy,104,2.8622231072039983
North,Chalky,Wheat,250.8358280840868,22.65550784072031,True,True,Cloudy,108,4.668799321840426
West,Peaty,Wheat,505.0319590890608,16.946251447269496,False,True,Rainy,138,3.2671520101238047
South,Peaty,Wheat,826.1894244402062,21.873784993753485,False,False,Cloudy,105,5.4713491850445495
East,Loam,Wheat,424.19492093534416,29.65561274035302,True,True,Rainy,146,5.32310949341067
West,Clay,Wheat,290.6472898192351,27.345575207739103,False,True,Cloudy,126,3.122432308532706
South,Sandy,Wheat,553.6910546890762,33.50352017920879,True,False,Rainy,124,4.97420734124611
West,Loam,Wheat,950.5298192050734,36.43921051340754,False,False,Cloudy,65,4.7236333356706535
West,Sandy,Wheat,546.8074819660353,16.121053244596176,False,True,Sunny,82,4.189937431399908
South,Chalky,Wheat,218.826815317722,15.60798344916643,False,False,Rainy,98,0.9733923083352573
West,Chalky,Wheat,381.8379809616141,27.17338107243344,True,False,Rainy,94,3.994399132888586
South,Silt,Wheat,848.208554353887,15.795129114881718,False,False,Cloudy,112,4.690484719047485
North,Chalky,Wheat,338.4246999313592,15.560580863130298,True,False,Rainy,75,3.4459920253098
North,Sandy,Wheat,241.5720252474063,20.080501946790093,True,True,Sunny,92,4.461527707176701
North,Clay,Wheat,190.35259844195647,25.33171821023871,True,False,Rainy,115,3.3586554113952083
North,Sandy,Wheat,466.2330909779049,30.434315413400192,False,True,Cloudy,83,4.282891459239202
North,Chalky,Wheat,591.8179062847036,29.71178122842832,False,False,Cloudy,137,3.4105711461156165
South,Loam,Wheat,469.796904782881,17.359446988091875,False,True,Sunny,85,3.0683976787742635
West,Silt,Wheat,369.6420814611111,16.891790675174782,False,True,Rainy,105,3.462450731979707
West,Loam,Wheat,922.401035367552,30.39324909524244,True,True,Rainy,109,7.808065968266942
South,Chalky,Wheat,669.6669213088787,17.39895663082884,False,False,Sunny,75,3.2260969282102074
North,Peaty,Wheat,598.1001702765245,31.063523006300382,True,False,Sunny,126,5.587482212814925
West,Silt,Wheat,260.77467837603376,15.98848413915766,False,False,Cloudy,121,1.756178291944516
East,Peaty,Wheat,583.6966328533874,33.047261679640414,True,False,Cloudy,109,5.422723587068084
North,Sandy,Wheat,126.952500726825,18.555123296429397,True,False,Rainy,109,2.219422007558814
South,Silt,Wheat,825.2584757213926,17.580499384960547,True,False,Cloudy,97,6.305711990114859
North,Clay,Wheat,625.1731602462522,28.773122468963614,False,False,Sunny,102,3.258230759708958
East,Loam,Wheat,839.8272204666474,37.44806631593419,False,False,Cloudy,85,4.795749120765318
North,Loam,Wheat,999.7985454737574,30.037401210773968,True,True,Sunny,78,8.095214761284288
South,Peaty,Wheat,560.4931831594022,39.335022405342286,False,True,Cloudy,138,4.862731223131721
South,Silt,Wheat,738.5663394081879,16.06960711725918,False,True,Sunny,140,5.256101237365036
North,Sandy,Wheat,241.03731102774063,34.63277685874168,True,False,Rainy,117,3.739761891073058
West,Chalky,Wheat,445.9013308036046,36.57301308813331,True,True,Cloudy,63,4.837864978790551
West,Loam,Wheat,974.3796270377632,21.76342033366823,True,True,Rainy,126,7.797254013482469
South,Loam,Wheat,459.059500167957,18.70723890404323,True,True,Rainy,95,5.953005105464575
South,Sandy,Wheat,653.4298337131745,34.57451968828842,True,True,Cloudy,147,5.562691147295277
East,Peaty,Wheat,575.4174775610436,15.992166173497116,False,False,Cloudy,99,2.873185839227279
North,Loam,Wheat,975.4019512446456,35.149808204641424,False,True,Rainy,98,6.341012376831725
South,Silt,Wheat,200.59342600791587,18.843615105588487,False,True,Sunny,75,3.1073468616081765
West,Clay,Wheat,843.0994580525962,19.57365378512144,True,True,Cloudy,75,6.983215054496951
South,Silt,Wheat,165.57978089244827,25.678889766823083,False,True,Sunny,114,2.001157310097049
West,Peaty,Wheat,678.4357085576015,31.65167484809313,False,False,Rainy,99,4.8579010985000135
South,Peaty,Wheat,877.589144582316,20.817787767020526,True,True,Sunny,80,7.86465503091497
South,Clay,Wheat,104.10531720190646,26.396808353147147,False,True,Rainy,125,2.354800811625822
South,Silt,Wheat,704.5095391032928,28.449945382544776,False,False,Rainy,97,3.757336617951173
North,Peaty,Wheat,848.3636155778744,39.01482699933686,True,False,Cloudy,140,6.318609103947679
South,Silt,Wheat,577.272582136823,37.25790963332324,False,True,Sunny,108,4.619030819827427
North,Silt,Wheat,679.084211776983,39.90180975107498,False,False,Rainy,137,4.221757101670509
South,Clay,Wheat,799.1052038360493,35.594435709200624,True,False,Cloudy,102,6.12641466407225
West,Silt,Wheat,421.45029031979465,30.423080938212,True,False,Sunny,63,4.466677222226373
East,Peaty,Wheat,439.3383827086842,30.145501986218488,False,True,Rainy,107,4.752965931800195
South,Sandy,Wheat,152.3140692410425,28.90914167144573,False,False,Cloudy,128,1.205118958550657
South,Silt,Wheat,383.736581187298,23.198039658164237,False,True,Cloudy,128,2.5512380162713217
South,Chalky,Wheat,457.4018114460664,30.33747037776021,False,False,Rainy,130,2.769079108794857
West,Peaty,Wheat,790.5287383511929,37.76144888222828,True,False,Cloudy,106,6.923793867132348
East,Loam,Wheat,809.6532284885956,18.25881454156785,True,False,Cloudy,110,5.81703713350939
South,Sandy,Wheat,155.9118776437844,34.615301705935266,False,True,Sunny,120,2.74458502185746
West,Peaty,Wheat,630.031118057792,26.6802310241845,False,False,Rainy,113,3.1567257510542515
South,Clay,Wheat,757.9538470953224,18.164187262662256,False,True,Cloudy,126,5.683324098716542
South,Clay,Wheat,454.466941757206,38.386086553574216,True,False,Rainy,98,4.671753332580154
East,Silt,Wheat,438.26460049557386,18.163164765412294,True,False,Cloudy,103,3.886678390312697
South,Chalky,Wheat,173.40554892220126,32.644151750211336,True,True,Sunny,105,4.074958530109314
North,Silt,Wheat,879.9414693200356,38.90236754861097,False,True,Cloudy,143,6.080307235354305
East,Chalky,Wheat,417.92368573202174,24.49185241204561,False,False,Sunny,138,2.769169519309062
North,Silt,Wheat,871.6769069050523,20.731849697847345,True,True,Sunny,127,7.222218089450896
East,Loam,Wheat,876.0384036856047,24.90141682569977,False,False,Cloudy,67,4.864380601282753
East,Loam,Wheat,986.4960381993876,17.240806781702876,False,False,Cloudy,68,4.996502086371063
East,Peaty,Wheat,811.6457513235505,18.74246727310715,False,False,Rainy,78,3.9863518451116193
West,Peaty,Wheat,807.4701076216601,34.977343718386706,True,False,Cloudy,115,6.193962182345343
West,Clay,Wheat,928.1682769537776,18.51370497183138,True,False,Rainy,145,6.677673399885782
North,Loam,Wheat,410.2366320141148,35.491429406898725,True,False,Sunny,71,4.558334283103856
East,Peaty,Wheat,135.00723235967632,35.088612652597064,True,True,Rainy,65,4.374993467771526
North,Clay,Wheat,501.6273067705856,18.1625565889099,True,True,Rainy,74,5.22814536174098
South,Sandy,Wheat,862.1742814058124,38.68768910852464,False,True,Rainy,146,5.881720557246795
East,Loam,Wheat,336.45965260568283,27.3491730595142,False,True,Sunny,77,2.9505133428894954
East,Chalky,Wheat,721.1894822498143,26.083038947833263,False,False,Cloudy,67,4.548655383694712
South,Clay,Wheat,475.45186302167787,22.78381758018881,True,True,Sunny,78,6.252850223307526
West,Clay,Wheat,631.0448307830068,26.60388741931668,True,True,Sunny,99,7.177454751569839
East,Loam,Wheat,860.7266500321922,23.264011099469776,True,False,Rainy,63,6.989721148306928
West,Clay,Wheat,453.2696445011529,35.952926184290234,False,True,Cloudy,123,4.47186347407994
North,Chalky,Wheat,163.3997768747849,30.57614838113628,False,False,Cloudy,138,0.8574423169687309
East,Peaty,Wheat,222.5031994693752,17.011971331828438,False,True,Cloudy,113,2.5686170726359325
West,Sandy,Wheat,549.1007262434522,33.67672057676317,True,True,Cloudy,122,5.710363272088497
South,Sandy,Wheat,542.8022600965737,28.34376134968304,False,True,Rainy,109,3.681013714561412
East,Loam,Wheat,567.4504530383801,21.40349196145084,True,False,Sunny,126,4.6704142320472055
North,Clay,Wheat,298.2619438007,20.430957052379878,False,True,Sunny,135,2.421718065705573
West,Chalky,Wheat,570.5347017427806,30.674832233877417,True,True,Rainy,71,6.0891686859797245
West,Loam,Wheat,588.2932730836865,34.733429192435544,False,False,Cloudy,85,3.71652665828728
South,Peaty,Wheat,720.5045354678276,29.03057787130674,False,False,Rainy,100,4.801888147218828
West,Clay,Wheat,647.0762324489621,17.465425675251137,True,False,Cloudy,135,5.469815506003794
South,Loam,Wheat,631.7999712303044,17.563230774079507,False,False,Cloudy,94,3.3045563464991865
North,Clay,Wheat,435.1524459375566,38.08505528848691,False,True,Cloudy,132,3.7269797361378494
East,Peaty,Wheat,833.7018655294556,27.487567038058057,True,False,Rainy,95,5.882819048350169
East,Clay,Wheat,195.77345105505773,19.595563595231592,False,False,Rainy,66,1.0319988802833688
North,Peaty,Wheat,818.0363320661799,21.01186257838168,False,True,Rainy,69,6.478340499113029
East,Chalky,Wheat,918.3016903881772,24.41465359713202,False,False,Rainy,89,5.108743769746515
West,Chalky,Wheat,339.61411095860615,39.689117398813806,True,False,Sunny,112,3.214467196190615
West,Sandy,Wheat,756.1485571871356,31.44920566862369,True,False,Sunny,146,5.764620258327956
North,Loam,Wheat,417.8267350344953,17.50629743122156,False,False,Rainy,90,2.2656197656407278
East,Peaty,Wheat,901.91787662535,39.26551103280348,False,True,Sunny,120,6.634356935045107
West,Silt,Wheat,352.1815469312268,23.93900271467941,False,False,Rainy,119,2.087556097416408
East,Silt,Wheat,557.7048993782765,27.87316074715905,True,False,Sunny,65,5.610014777830164
North,Clay,Wheat,542.3235404607167,34.76629447777242,True,True,Cloudy,141,5.996676647723539
South,Clay,Wheat,681.3814673468305,20.385618452352997,True,False,Sunny,96,5.140403316118873
North,Loam,Wheat,644.7722591787109,24.83522261565352,True,True,Rainy,107,6.482600921013525
North,Clay,Wheat,396.8964598018273,32.15058407765885,True,False,Sunny,94,4.444859420447782
East,Sandy,Wheat,470.1655016962781,30.23567918551954,False,True,Sunny,137,4.643624635881464
East,Peaty,Wheat,269.6313302278214,25.896660822427435,False,False,Rainy,96,2.304622248013968
South,Clay,Wheat,825.0981485113712,19.04191696195086,True,True,Rainy,80,6.967598454579758
East,Loam,Wheat,320.5869433557674,27.86754023717328,False,False,Sunny,135,2.1730340128750134
North,Silt,Wheat,590.2121657433679,18.98674322673725,True,True,Rainy,65,5.470789760675616
North,Sandy,Wheat,705.6239075523532,24.447790123989314,True,False,Sunny,100,6.058490754006113
North,Chalky,Wheat,628.4393623802314,25.70065518411684,True,True,Rainy,68,5.959007444143631
East,Peaty,Wheat,445.74218383466194,28.374704828738157,True,False,Rainy,123,3.652541393482416
North,Chalky,Wheat,869.372550948421,18.54913920669148,False,False,Cloudy,109,5.028798387807781
East,Chalky,Wheat,908.3926548776884,37.309322663692974,False,True,Rainy,145,6.191115393880127
West,Clay,Wheat,820.6577018511974,26.82272386499185,False,False,Rainy,69,4.494143963187444
South,Clay,Wheat,560.1122194509898,21.792049630324367,True,False,Rainy,135,4.905700890675846
North,Peaty,Wheat,766.2117489571712,30.438784480197224,False,True,Rainy,69,5.882532980545752
West,Clay,Wheat,491.5453616137133,31.2537379182042,True,True,Cloudy,86,4.53179149083518
East,Silt,Wheat,114.93207090717472,28.470698960046818,True,True,Sunny,127,3.903611909068267
West,Peaty,Wheat,144.9530261136019,27.41984644861569,False,True,Cloudy,120,2.329839075113985
